"discipline"	"Institutions"	"total_cites"	"avg_cites_per_paper"	"total_top_papers"
"microbiology"	"PEKING UNION MEDICAL COLLEGE"	"31125"	"21.45"	"27"
"microbiology"	"PEKING UNIVERSITY"	"30983"	"26.21"	"33"
"microbiology"	"TSINGHUA UNIVERSITY"	"26626"	"37.93"	"22"
"microbiology"	"INSTITUTE OF MICROBIOLOGY, CAS"	"25972"	"23.83"	"20"
"microbiology"	"WUHAN UNIVERSITY"	"25053"	"29.58"	"19"
"microbiology"	"COLLABORATIVE INNOVATION CENTER FOR DIAGNOSIS & TREATMENT OF INFECTIOUS DISEASES"	"23199"	"32.31"	"13"
"microbiology"	"YANGZHOU UNIVERSITY"	"22646"	"13.48"	"14"
"microbiology"	"SHANDONG UNIVERSITY"	"22186"	"14.64"	"20"
"microbiology"	"HUAZHONG UNIVERSITY OF SCIENCE & TECHNOLOGY"	"21870"	"30.42"	"14"
"molecular_biology_genetics"	"CHINESE ACADEMY OF SCIENCES"	"567614"	"36.05"	"289"
"molecular_biology_genetics"	"SHANGHAI JIAO TONG UNIVERSITY"	"268605"	"30.33"	"127"
"molecular_biology_genetics"	"UNIVERSITY OF CHINESE ACADEMY OF SCIENCES, CAS"	"238177"	"35.17"	"133"
"molecular_biology_genetics"	"FUDAN UNIVERSITY"	"227032"	"29.85"	"119"
"molecular_biology_genetics"	"SUN YAT SEN UNIVERSITY"	"225183"	"30.87"	"117"
"molecular_biology_genetics"	"ZHEJIANG UNIVERSITY"	"220956"	"30.32"	"119"
"molecular_biology_genetics"	"PEKING UNIVERSITY"	"194454"	"37.05"	"107"
"molecular_biology_genetics"	"CHINESE ACADEMY OF MEDICAL SCIENCES - PEKING UNION MEDICAL COLLEGE"	"177746"	"31.38"	"125"
"molecular_biology_genetics"	"NANJING MEDICAL UNIVERSITY"	"170068"	"28.18"	"49"
"molecular_biology_genetics"	"CENTRAL SOUTH UNIVERSITY"	"151970"	"29.53"	"96"
"molecular_biology_genetics"	"SICHUAN UNIVERSITY"	"143180"	"30.66"	"102"
"molecular_biology_genetics"	"HUAZHONG UNIVERSITY OF SCIENCE & TECHNOLOGY"	"137035"	"29.69"	"60"
"molecular_biology_genetics"	"PEKING UNION MEDICAL COLLEGE"	"128590"	"31.92"	"76"
"molecular_biology_genetics"	"TSINGHUA UNIVERSITY"	"124980"	"49.56"	"60"
"molecular_biology_genetics"	"SOUTHERN MEDICAL UNIVERSITY - CHINA"	"111957"	"25.19"	"44"
"molecular_biology_genetics"	"TONGJI UNIVERSITY"	"109535"	"31.03"	"46"
"molecular_biology_genetics"	"GUANGZHOU MEDICAL UNIVERSITY"	"106785"	"35.42"	"63"
"molecular_biology_genetics"	"WUHAN UNIVERSITY"	"100711"	"29.13"	"38"
"molecular_biology_genetics"	"CAPITAL MEDICAL UNIVERSITY"	"100552"	"25.8"	"55"
"molecular_biology_genetics"	"ZHENGZHOU UNIVERSITY"	"99712"	"24.2"	"57"
"molecular_biology_genetics"	"SHANDONG UNIVERSITY"	"93937"	"23.41"	"28"
"molecular_biology_genetics"	"CHINESE ACADEMY OF AGRICULTURAL SCIENCES"	"82324"	"25.02"	"29"
"molecular_biology_genetics"	"SOOCHOW UNIVERSITY - CHINA"	"80358"	"26.43"	"30"
"molecular_biology_genetics"	"BEIJING GENOMICS INSTITUTE (BGI)"	"75179"	"68.22"	"34"
"molecular_biology_genetics"	"WENZHOU MEDICAL UNIVERSITY"	"74468"	"26.81"	"30"
"molecular_biology_genetics"	"JILIN UNIVERSITY"	"73498"	"24.48"	"21"
"molecular_biology_genetics"	"CHINA MEDICAL UNIVERSITY"	"70866"	"24.73"	"38"
"molecular_biology_genetics"	"XI'AN JIAOTONG UNIVERSITY"	"70618"	"24.28"	"28"
"molecular_biology_genetics"	"HARBIN MEDICAL UNIVERSITY"	"70117"	"25.5"	"26"
"molecular_biology_genetics"	"CENTER FOR EXCELLENCE IN MOLECULAR CELL SCIENCE, CAS"	"69094"	"55.59"	"34"
"molecular_biology_genetics"	"TIANJIN MEDICAL UNIVERSITY"	"67891"	"27.07"	"24"
"molecular_biology_genetics"	"NAVAL MEDICAL UNIVERSITY"	"65395"	"32.04"	"34"
"molecular_biology_genetics"	"STATE KEY LAB ONCOLOGY SOUTH CHINA"	"63510"	"40.61"	"42"
"molecular_biology_genetics"	"NANJING UNIVERSITY"	"63412"	"29.26"	"18"
"molecular_biology_genetics"	"ARMY MEDICAL UNIVERSITY"	"62010"	"33.34"	"22"
"molecular_biology_genetics"	"CHINA AGRICULTURAL UNIVERSITY"	"58183"	"30.95"	"22"
"molecular_biology_genetics"	"AIR FORCE MEDICAL UNIVERSITY"	"57646"	"32.08"	"14"
"molecular_biology_genetics"	"JINAN UNIVERSITY"	"57105"	"27.52"	"28"
"molecular_biology_genetics"	"CHONGQING MEDICAL UNIVERSITY"	"54410"	"22.06"	"26"
"molecular_biology_genetics"	"INSTITUTE OF BIOPHYSICS, CAS"	"54301"	"57.64"	"23"
"molecular_biology_genetics"	"INSTITUTE OF ZOOLOGY, CAS"	"52828"	"39.39"	"20"
"molecular_biology_genetics"	"HUAZHONG AGRICULTURAL UNIVERSITY"	"52806"	"28.41"	"18"
"molecular_biology_genetics"	"SHANGHAITECH UNIVERSITY"	"52584"	"48.15"	"32"
"molecular_biology_genetics"	"XIAMEN UNIVERSITY"	"48952"	"27.39"	"19"
"molecular_biology_genetics"	"CHINESE PEOPLE'S LIBERATION ARMY GENERAL HOSPITAL"	"46444"	"28.76"	"19"
"molecular_biology_genetics"	"INSTITUTE OF GENETICS & DEVELOPMENTAL BIOLOGY, CAS"	"45223"	"57.32"	"35"
"molecular_biology_genetics"	"QINGDAO UNIVERSITY"	"44751"	"25.38"	"18"
"molecular_biology_genetics"	"UNIVERSITY OF SCIENCE & TECHNOLOGY OF CHINA, CAS"	"43921"	"28.71"	"22"
"molecular_biology_genetics"	"ANHUI MEDICAL UNIVERSITY"	"43850"	"21.9"	"13"
"molecular_biology_genetics"	"SHANDONG FIRST MEDICAL UNIVERSITY & SHANDONG ACADEMY OF MEDICAL SCIENCES"	"43663"	"19.48"	"19"
"molecular_biology_genetics"	"SOUTHEAST UNIVERSITY - CHINA"	"42138"	"27.98"	"9"
"molecular_biology_genetics"	"NANCHANG UNIVERSITY"	"41018"	"19.93"	"19"
"molecular_biology_genetics"	"NANJING AGRICULTURAL UNIVERSITY"	"40538"	"24.54"	"11"
"molecular_biology_genetics"	"NANKAI UNIVERSITY"	"37042"	"29.82"	"19"
"molecular_biology_genetics"	"NORTHWEST A&F UNIVERSITY - CHINA"	"36989"	"22.71"	"5"
"molecular_biology_genetics"	"DALIAN MEDICAL UNIVERSITY"	"36215"	"27.11"	"9"
"molecular_biology_genetics"	"NATIONAL INSTITUTE OF BIOLOGICAL SCIENCES, BEIJING"	"36073"	"77.41"	"18"
"molecular_biology_genetics"	"JIANGSU UNIVERSITY"	"31849"	"29.3"	"7"
"molecular_biology_genetics"	"NANTONG UNIVERSITY"	"31661"	"19.94"	"13"
"molecular_biology_genetics"	"XUZHOU MEDICAL UNIVERSITY"	"30965"	"22.82"	"6"
"molecular_biology_genetics"	"SHENZHEN UNIVERSITY"	"30699"	"23.56"	"11"
"molecular_biology_genetics"	"FUJIAN MEDICAL UNIVERSITY"	"29327"	"15.23"	"12"
"molecular_biology_genetics"	"SHANGHAI INSTITUTE OF MATERIA MEDICA, CAS"	"28653"	"64.83"	"27"
"molecular_biology_genetics"	"BEIJING INSTITUTE OF GENOMICS, CAS"	"28346"	"52.2"	"23"
"molecular_biology_genetics"	"PEKING UNION MEDICAL COLLEGE HOSPITAL"	"27824"	"26.17"	"11"
"molecular_biology_genetics"	"ACADEMY OF MILITARY MEDICAL SCIENCES - CHINA"	"27656"	"44.53"	"11"
"molecular_biology_genetics"	"GUANGXI MEDICAL UNIVERSITY"	"27476"	"20.71"	"12"
"molecular_biology_genetics"	"NANJING UNIVERSITY OF CHINESE MEDICINE"	"26829"	"24.77"	"11"
"molecular_biology_genetics"	"SHANTOU UNIVERSITY"	"25283"	"28.47"	"17"
"molecular_biology_genetics"	"SOUTHERN UNIVERSITY OF SCIENCE & TECHNOLOGY"	"25112"	"27.84"	"16"
"molecular_biology_genetics"	"KUNMING INSTITUTE OF ZOOLOGY, CAS"	"25039"	"32.27"	"10"
"molecular_biology_genetics"	"YANGZHOU UNIVERSITY"	"24380"	"17.72"	"6"
"molecular_biology_genetics"	"LANZHOU UNIVERSITY"	"24350"	"22.97"	"13"
"molecular_biology_genetics"	"CHINA PHARMACEUTICAL UNIVERSITY"	"22616"	"29.52"	"7"
"molecular_biology_genetics"	"SHANGHAI UNIVERSITY OF TRADITIONAL CHINESE MEDICINE"	"22389"	"21.84"	"11"
"molecular_biology_genetics"	"HEBEI MEDICAL UNIVERSITY"	"21678"	"17.26"	"11"
"molecular_biology_genetics"	"INSTITUTE OF MICROBIOLOGY, CAS"	"21548"	"57.01"	"11"
"molecular_biology_genetics"	"CANCER INSTITUTE & HOSPITAL - CAMS"	"21376"	"27.73"	"18"
"molecular_biology_genetics"	"CENTER FOR EXCELLENCE IN MOLECULAR PLANT SCIENCES, CAS"	"21372"	"70.3"	"13"
"molecular_biology_genetics"	"GUANGZHOU UNIVERSITY OF CHINESE MEDICINE"	"21061"	"23.61"	"6"
"molecular_biology_genetics"	"EAST CHINA NORMAL UNIVERSITY"	"20568"	"38.66"	"6"
"molecular_biology_genetics"	"SICHUAN AGRICULTURAL UNIVERSITY"	"20043"	"16.1"	"5"
"molecular_biology_genetics"	"KUNMING MEDICAL UNIVERSITY"	"19908"	"19.12"	"11"
"molecular_biology_genetics"	"INSTITUTE OF BASIC MEDICAL SCIENCES - CAMS"	"19813"	"62.5"	"7"
"molecular_biology_genetics"	"SHANGHAI INSTITUTE OF NUTRITION & HEALTH, CAS"	"19703"	"36.9"	"18"
"molecular_biology_genetics"	"BIOLAND LAB"	"19535"	"55.97"	"16"
"molecular_biology_genetics"	"UNIVERSITY OF ELECTRONIC SCIENCE & TECHNOLOGY OF CHINA"	"19399"	"23.95"	"10"
"molecular_biology_genetics"	"GUANGDONG MEDICAL UNIVERSITY"	"19325"	"24.19"	"14"
"molecular_biology_genetics"	"WESTLAKE UNIVERSITY"	"18874"	"40.16"	"22"
"molecular_biology_genetics"	"FUJIAN AGRICULTURE & FORESTRY UNIVERSITY"	"18810"	"22.88"	"5"
"molecular_biology_genetics"	"SOUTH CHINA AGRICULTURAL UNIVERSITY"	"18627"	"16.96"	"6"
"molecular_biology_genetics"	"GUANGDONG ACADEMY OF MEDICAL SCIENCES & GUANGDONG GENERAL HOSPITAL"	"18615"	"22.08"	"10"
"molecular_biology_genetics"	"UNIVERSITY OF SOUTH CHINA"	"18392"	"22.19"	"11"
"molecular_biology_genetics"	"CHONGQING UNIVERSITY"	"17903"	"24.29"	"13"
"molecular_biology_genetics"	"GUANGZHOU INSTITUTE OF BIOMEDICINE & HEALTH, CAS"	"17793"	"30.31"	"9"
"molecular_biology_genetics"	"COLLABORATIVE INNOVATION CENTER FOR DIAGNOSIS & TREATMENT OF INFECTIOUS DISEASES"	"17610"	"37.87"	"6"
"molecular_biology_genetics"	"SOUTHWEST MEDICAL UNIVERSITY"	"17531"	"19.54"	"8"
"molecular_biology_genetics"	"HENAN UNIVERSITY"	"17460"	"21.91"	"6"
"molecular_biology_genetics"	"SOUTHWEST UNIVERSITY - CHINA"	"16546"	"18.82"	"2"
"molecular_biology_genetics"	"SHENZHEN INSTITUTE OF ADVANCED TECHNOLOGY, CAS"	"15303"	"25.05"	"8"
"molecular_biology_genetics"	"SHANXI MEDICAL UNIVERSITY"	"15185"	"14.86"	"12"
"molecular_biology_genetics"	"HANGZHOU MEDICAL COLLEGE"	"15120"	"21.66"	"4"
"molecular_biology_genetics"	"ZHEJIANG CANCER HOSPITAL"	"14900"	"34.81"	"12"
"molecular_biology_genetics"	"SOUTH CHINA UNIVERSITY OF TECHNOLOGY"	"14774"	"20.16"	"3"
"molecular_biology_genetics"	"FU WAI HOSPITAL - CAMS"	"14752"	"33.99"	"10"
"molecular_biology_genetics"	"ZHEJIANG CHINESE MEDICAL UNIVERSITY"	"14701"	"16.08"	"6"
"molecular_biology_genetics"	"CHINA ACADEMY OF CHINESE MEDICAL SCIENCES"	"14562"	"31.12"	"8"
"molecular_biology_genetics"	"SHANGHAI INSTITUTE OF ORGANIC CHEMISTRY, CAS"	"14032"	"70.87"	"7"
"molecular_biology_genetics"	"SHANDONG AGRICULTURAL UNIVERSITY"	"13973"	"24.56"	"4"
"molecular_biology_genetics"	"SHANGHAI UNIVERSITY"	"13866"	"30.68"	"5"
"molecular_biology_genetics"	"STATE KEY LABORATORY OF RESPIRATORY DISEASE"	"13659"	"29.56"	"11"
"molecular_biology_genetics"	"KUNMING UNIVERSITY OF SCIENCE & TECHNOLOGY"	"13655"	"24.69"	"3"
"molecular_biology_genetics"	"BEIJING UNIVERSITY OF CHINESE MEDICINE"	"13383"	"25.79"	"8"
"molecular_biology_genetics"	"HANGZHOU NORMAL UNIVERSITY"	"13369"	"32.06"	"5"
"molecular_biology_genetics"	"HENAN MEDICAL UNIVERSITY"	"13361"	"18.71"	"6"
"multidisciplinary"	"CHINESE ACADEMY OF SCIENCES"	"36060"	"49.13"	"28"
"multidisciplinary"	"TSINGHUA UNIVERSITY"	"12875"	"73.15"	"16"
"multidisciplinary"	"PEKING UNIVERSITY"	"12861"	"68.78"	"10"
"multidisciplinary"	"UNIVERSITY OF CHINESE ACADEMY OF SCIENCES, CAS"	"8436"	"35"	"7"
"multidisciplinary"	"FUDAN UNIVERSITY"	"8235"	"56.02"	"9"
"multidisciplinary"	"SUN YAT SEN UNIVERSITY"	"6005"	"45.15"	"3"
"multidisciplinary"	"CHINESE ACADEMY OF MEDICAL SCIENCES - PEKING UNION MEDICAL COLLEGE"	"5545"	"45.08"	"7"
"multidisciplinary"	"ZHEJIANG UNIVERSITY"	"5317"	"27.69"	"3"
"multidisciplinary"	"NANJING UNIVERSITY"	"5011"	"53.88"	"4"
"multidisciplinary"	"SICHUAN UNIVERSITY"	"4846"	"41.42"	"3"
"multidisciplinary"	"PEKING UNION MEDICAL COLLEGE"	"4817"	"54.12"	"5"
"multidisciplinary"	"SHANGHAI JIAO TONG UNIVERSITY"	"4670"	"27.63"	"3"
"multidisciplinary"	"SOOCHOW UNIVERSITY - CHINA"	"4388"	"66.48"	"6"
"multidisciplinary"	"INSTITUTE OF BIOPHYSICS, CAS"	"4080"	"204"	"4"
"neuroscience_behavior"	"CHINESE ACADEMY OF SCIENCES"	"139690"	"22.31"	"126"
"neuroscience_behavior"	"CAPITAL MEDICAL UNIVERSITY"	"131795"	"18.36"	"89"
"neuroscience_behavior"	"FUDAN UNIVERSITY"	"90962"	"20.34"	"79"
"neuroscience_behavior"	"SHANGHAI JIAO TONG UNIVERSITY"	"89650"	"20.37"	"71"
"neuroscience_behavior"	"PEKING UNIVERSITY"	"76555"	"20.57"	"71"
"neuroscience_behavior"	"ZHEJIANG UNIVERSITY"	"72038"	"18.61"	"62"
"neuroscience_behavior"	"HUAZHONG UNIVERSITY OF SCIENCE & TECHNOLOGY"	"58735"	"23.27"	"46"
"neuroscience_behavior"	"NANJING MEDICAL UNIVERSITY"	"54489"	"18.21"	"32"
"neuroscience_behavior"	"CENTRAL SOUTH UNIVERSITY"	"52158"	"19.26"	"28"
"neuroscience_behavior"	"SUN YAT SEN UNIVERSITY"	"51622"	"17.31"	"31"
"neuroscience_behavior"	"SICHUAN UNIVERSITY"	"50676"	"15.92"	"30"
"neuroscience_behavior"	"UNIVERSITY OF CHINESE ACADEMY OF SCIENCES, CAS"	"46896"	"19.49"	"41"
"neuroscience_behavior"	"CHONGQING MEDICAL UNIVERSITY"	"40971"	"19.8"	"31"
"neuroscience_behavior"	"WUHAN UNIVERSITY"	"39977"	"28.95"	"33"
"neuroscience_behavior"	"SOUTHERN MEDICAL UNIVERSITY - CHINA"	"39796"	"17.3"	"22"
"neuroscience_behavior"	"BEIJING NORMAL UNIVERSITY"	"39259"	"20.67"	"24"
"neuroscience_behavior"	"NANJING UNIVERSITY"	"37845"	"23.77"	"24"
"neuroscience_behavior"	"ZHENGZHOU UNIVERSITY"	"37457"	"16.83"	"25"
"neuroscience_behavior"	"TIANJIN MEDICAL UNIVERSITY"	"36631"	"20.6"	"30"
"neuroscience_behavior"	"ARMY MEDICAL UNIVERSITY"	"36513"	"26.46"	"32"
"neuroscience_behavior"	"CHINESE ACADEMY OF MEDICAL SCIENCES - PEKING UNION MEDICAL COLLEGE"	"36293"	"15.9"	"34"
"neuroscience_behavior"	"XI'AN JIAOTONG UNIVERSITY"	"34390"	"18.65"	"23"
"neuroscience_behavior"	"SOOCHOW UNIVERSITY - CHINA"	"33036"	"16.77"	"21"
"neuroscience_behavior"	"SHANDONG UNIVERSITY"	"31467"	"15.88"	"20"
"neuroscience_behavior"	"CHINA MEDICAL UNIVERSITY"	"31124"	"19.54"	"17"
"neuroscience_behavior"	"UNIVERSITY OF ELECTRONIC SCIENCE & TECHNOLOGY OF CHINA"	"30521"	"19.75"	"17"
"neuroscience_behavior"	"AIR FORCE MEDICAL UNIVERSITY"	"29617"	"18.95"	"13"
"neuroscience_behavior"	"TSINGHUA UNIVERSITY"	"28124"	"23.48"	"31"
"neuroscience_behavior"	"NANTONG UNIVERSITY"	"27465"	"18.4"	"19"
"neuroscience_behavior"	"QINGDAO UNIVERSITY"	"26577"	"18.51"	"21"
"neuroscience_behavior"	"TONGJI UNIVERSITY"	"25488"	"17.42"	"14"
"neuroscience_behavior"	"WENZHOU MEDICAL UNIVERSITY"	"25202"	"15.77"	"21"
"neuroscience_behavior"	"JILIN UNIVERSITY"	"24735"	"19.42"	"18"
"neuroscience_behavior"	"SHENZHEN UNIVERSITY"	"22796"	"19.17"	"12"
"neuroscience_behavior"	"ANHUI MEDICAL UNIVERSITY"	"21780"	"15.58"	"22"
"neuroscience_behavior"	"SOUTHEAST UNIVERSITY - CHINA"	"21305"	"18.32"	"14"
"neuroscience_behavior"	"JINAN UNIVERSITY"	"21232"	"18.4"	"15"
"neuroscience_behavior"	"INSTITUTE OF PSYCHOLOGY, CAS"	"21048"	"26.02"	"12"
"neuroscience_behavior"	"GUANGZHOU MEDICAL UNIVERSITY"	"20982"	"16.19"	"12"
"neuroscience_behavior"	"SOUTHWEST UNIVERSITY - CHINA"	"20470"	"18.99"	"13"
"neuroscience_behavior"	"PEKING UNION MEDICAL COLLEGE"	"20357"	"14.98"	"10"
"neuroscience_behavior"	"CHINESE PEOPLE'S LIBERATION ARMY GENERAL HOSPITAL"	"18505"	"15.66"	"14"
"neuroscience_behavior"	"XUZHOU MEDICAL UNIVERSITY"	"18211"	"15.69"	"11"
"neuroscience_behavior"	"SHANDONG FIRST MEDICAL UNIVERSITY & SHANDONG ACADEMY OF MEDICAL SCIENCES"	"17937"	"14.98"	"13"
"neuroscience_behavior"	"SHENZHEN INSTITUTE OF ADVANCED TECHNOLOGY, CAS"	"17112"	"26.17"	"20"
"neuroscience_behavior"	"NAVAL MEDICAL UNIVERSITY"	"16833"	"18.81"	"10"
"neuroscience_behavior"	"NANCHANG UNIVERSITY"	"16817"	"13.34"	"6"
"neuroscience_behavior"	"HANGZHOU NORMAL UNIVERSITY"	"16294"	"23.96"	"9"
"neuroscience_behavior"	"FUJIAN MEDICAL UNIVERSITY"	"15781"	"12.63"	"7"
"neuroscience_behavior"	"HARBIN MEDICAL UNIVERSITY"	"15529"	"17.61"	"6"
"neuroscience_behavior"	"CENTER FOR EXCELLENCE IN BRAIN SCIENCE AND INTELLIGENCE TECHNOLOGY, CAS"	"15510"	"22.71"	"18"
"neuroscience_behavior"	"HEBEI MEDICAL UNIVERSITY"	"15450"	"13.52"	"5"
"neuroscience_behavior"	"DALIAN MEDICAL UNIVERSITY"	"14791"	"19.46"	"8"
"neuroscience_behavior"	"UNIVERSITY OF SCIENCE & TECHNOLOGY OF CHINA, CAS"	"14635"	"14.68"	"19"
"neuroscience_behavior"	"XIAMEN UNIVERSITY"	"14345"	"24.03"	"14"
"neuroscience_behavior"	"EAST CHINA NORMAL UNIVERSITY"	"14295"	"18.54"	"7"
"neuroscience_behavior"	"SHANXI MEDICAL UNIVERSITY"	"14286"	"15.87"	"14"
"neuroscience_behavior"	"INSTITUTE OF AUTOMATION, CAS"	"13683"	"26.36"	"7"
"neuroscience_behavior"	"KUNMING MEDICAL UNIVERSITY"	"12865"	"17.34"	"11"
"neuroscience_behavior"	"PEKING UNION MEDICAL COLLEGE HOSPITAL"	"12528"	"16.21"	"10"
"neuroscience_behavior"	"QINGDAO MUNICIPAL HOSPITAL"	"11831"	"26.59"	"10"
"neuroscience_behavior"	"GUANGZHOU UNIVERSITY OF CHINESE MEDICINE"	"11042"	"14.38"	"8"
"neuroscience_behavior"	"NANJING UNIVERSITY OF CHINESE MEDICINE"	"11015"	"16.22"	"6"
"neuroscience_behavior"	"SOUTH CHINA NORMAL UNIVERSITY"	"10960"	"12.85"	"3"
"neuroscience_behavior"	"BEIJING UNIVERSITY OF CHINESE MEDICINE"	"9254"	"15.27"	"5"
"neuroscience_behavior"	"CHINA PHARMACEUTICAL UNIVERSITY"	"9222"	"26.27"	"7"
"neuroscience_behavior"	"NANKAI UNIVERSITY"	"9137"	"20.81"	"15"
"neuroscience_behavior"	"BEIJING NEUROSURGICAL INSTITUTE"	"9113"	"21.59"	"4"
"neuroscience_behavior"	"SOUTHWEST MEDICAL UNIVERSITY"	"8718"	"16.99"	"11"
"neuroscience_behavior"	"SHANGHAI UNIVERSITY OF TRADITIONAL CHINESE MEDICINE"	"8568"	"12.35"	"6"
"neuroscience_behavior"	"BINZHOU MEDICAL UNIVERSITY"	"8242"	"21.58"	"1"
"pharmacology_toxicology"	"CHINESE ACADEMY OF SCIENCES"	"155500"	"18.85"	"114"
"pharmacology_toxicology"	"CHINESE ACADEMY OF MEDICAL SCIENCES - PEKING UNION MEDICAL COLLEGE"	"84259"	"16.29"	"59"
"pharmacology_toxicology"	"CHINA PHARMACEUTICAL UNIVERSITY"	"81401"	"19.23"	"49"
"pharmacology_toxicology"	"ZHEJIANG UNIVERSITY"	"79487"	"17.67"	"60"
"pharmacology_toxicology"	"SHANGHAI JIAO TONG UNIVERSITY"	"78853"	"17.07"	"58"
"pharmacology_toxicology"	"FUDAN UNIVERSITY"	"75770"	"17.22"	"69"
"pharmacology_toxicology"	"SUN YAT SEN UNIVERSITY"	"73123"	"17.87"	"61"
"pharmacology_toxicology"	"PEKING UNION MEDICAL COLLEGE"	"70392"	"17.27"	"47"
"pharmacology_toxicology"	"SICHUAN UNIVERSITY"	"69182"	"17.47"	"78"
"pharmacology_toxicology"	"NANJING MEDICAL UNIVERSITY"	"57394"	"15.36"	"32"
"pharmacology_toxicology"	"HUAZHONG UNIVERSITY OF SCIENCE & TECHNOLOGY"	"57342"	"16.74"	"33"
"pharmacology_toxicology"	"SOUTHERN MEDICAL UNIVERSITY - CHINA"	"57050"	"16.66"	"51"
"pharmacology_toxicology"	"PEKING UNIVERSITY"	"55978"	"17.12"	"42"
"pharmacology_toxicology"	"SHANDONG UNIVERSITY"	"55616"	"16.18"	"30"
"pharmacology_toxicology"	"CENTRAL SOUTH UNIVERSITY"	"53411"	"15.58"	"53"
"pharmacology_toxicology"	"SHENYANG PHARMACEUTICAL UNIVERSITY"	"53386"	"17.61"	"26"
"pharmacology_toxicology"	"UNIVERSITY OF CHINESE ACADEMY OF SCIENCES, CAS"	"51911"	"17.54"	"37"
"pharmacology_toxicology"	"SHANGHAI UNIVERSITY OF TRADITIONAL CHINESE MEDICINE"	"50768"	"16.96"	"31"
"pharmacology_toxicology"	"JILIN UNIVERSITY"	"50457"	"18.24"	"39"
"pharmacology_toxicology"	"NANJING UNIVERSITY OF CHINESE MEDICINE"	"48915"	"14.72"	"27"
"pharmacology_toxicology"	"CAPITAL MEDICAL UNIVERSITY"	"47970"	"12.71"	"28"
"pharmacology_toxicology"	"ZHENGZHOU UNIVERSITY"	"45526"	"14.48"	"18"
"pharmacology_toxicology"	"GUANGZHOU UNIVERSITY OF CHINESE MEDICINE"	"45476"	"15.92"	"24"
"pharmacology_toxicology"	"CHENGDU UNIVERSITY OF TRADITIONAL CHINESE MEDICINE"	"45025"	"18.57"	"60"
"pharmacology_toxicology"	"WENZHOU MEDICAL UNIVERSITY"	"44890"	"14.23"	"26"
"pharmacology_toxicology"	"BEIJING UNIVERSITY OF CHINESE MEDICINE"	"44469"	"15.69"	"35"
"pharmacology_toxicology"	"JINAN UNIVERSITY"	"42035"	"16.31"	"28"
"pharmacology_toxicology"	"SOOCHOW UNIVERSITY - CHINA"	"40416"	"17.84"	"33"
"pharmacology_toxicology"	"XI'AN JIAOTONG UNIVERSITY"	"37651"	"16.56"	"24"
"pharmacology_toxicology"	"CHINA MEDICAL UNIVERSITY"	"34684"	"16.06"	"33"
"pharmacology_toxicology"	"CHINA ACADEMY OF CHINESE MEDICAL SCIENCES"	"34511"	"15.84"	"37"
"pharmacology_toxicology"	"WUHAN UNIVERSITY"	"34001"	"15.98"	"24"
"pharmacology_toxicology"	"ANHUI MEDICAL UNIVERSITY"	"33050"	"14.83"	"16"
"pharmacology_toxicology"	"SHANGHAI INSTITUTE OF MATERIA MEDICA, CAS"	"32334"	"20.59"	"19"
"pharmacology_toxicology"	"NANJING UNIVERSITY"	"31515"	"18.12"	"17"
"pharmacology_toxicology"	"NAVAL MEDICAL UNIVERSITY"	"31340"	"18.26"	"26"
"pharmacology_toxicology"	"GUANGZHOU MEDICAL UNIVERSITY"	"29048"	"15.52"	"18"
"pharmacology_toxicology"	"ZHEJIANG CHINESE MEDICAL UNIVERSITY"	"28231"	"14.37"	"30"
"pharmacology_toxicology"	"QINGDAO UNIVERSITY"	"27169"	"14.86"	"28"
"pharmacology_toxicology"	"TONGJI UNIVERSITY"	"27158"	"16"	"19"
"pharmacology_toxicology"	"SHANDONG FIRST MEDICAL UNIVERSITY & SHANDONG ACADEMY OF MEDICAL SCIENCES"	"26393"	"13.32"	"21"
"pharmacology_toxicology"	"CHONGQING MEDICAL UNIVERSITY"	"26185"	"14.81"	"18"
"pharmacology_toxicology"	"TIANJIN UNIVERSITY OF TRADITIONAL CHINESE MEDICINE"	"25829"	"16.21"	"23"
"pharmacology_toxicology"	"HARBIN MEDICAL UNIVERSITY"	"25041"	"15.59"	"20"
"pharmacology_toxicology"	"NANCHANG UNIVERSITY"	"24842"	"15.42"	"13"
"pharmacology_toxicology"	"DALIAN MEDICAL UNIVERSITY"	"24464"	"17.83"	"10"
"pharmacology_toxicology"	"SOUTHEAST UNIVERSITY - CHINA"	"24220"	"20.13"	"10"
"pharmacology_toxicology"	"TIANJIN MEDICAL UNIVERSITY"	"22593"	"14.95"	"12"
"pharmacology_toxicology"	"JIANGSU UNIVERSITY"	"21285"	"19.73"	"15"
"pharmacology_toxicology"	"NANTONG UNIVERSITY"	"19567"	"16"	"18"
"pharmacology_toxicology"	"AIR FORCE MEDICAL UNIVERSITY"	"18565"	"15.87"	"7"
"pharmacology_toxicology"	"XUZHOU MEDICAL UNIVERSITY"	"18340"	"13.99"	"13"
"pharmacology_toxicology"	"GUANGDONG PHARMACEUTICAL UNIVERSITY"	"18231"	"14.43"	"8"
"pharmacology_toxicology"	"INSTITUTE OF MATERIA MEDICA - CAMS"	"17974"	"25.53"	"6"
"pharmacology_toxicology"	"SOUTHWEST MEDICAL UNIVERSITY"	"17478"	"15.07"	"14"
"pharmacology_toxicology"	"LANZHOU UNIVERSITY"	"17416"	"13.29"	"12"
"pharmacology_toxicology"	"SHENZHEN UNIVERSITY"	"17092"	"17.86"	"23"
