"discipline"	"region"	"total_cites"	"total_top_papers"	"avg_cites_per_paper"	"cite_rank"	"top_paper_rank"	"avg_cite_rank"
"environment_ecology"	"LATVIA"	"6473"	"4"	"21.65"	"92"	"92"	"63"
"environment_ecology"	"BOLIVIA"	"6286"	"6"	"32.07"	"93"	"87"	"23"
"environment_ecology"	"ZIMBABWE"	"6273"	"5"	"21.41"	"94"	"89"	"67"
"environment_ecology"	"BENIN"	"6013"	"4"	"15.66"	"95"	"92"	"91"
"environment_ecology"	"JORDAN"	"5976"	"4"	"10.71"	"96"	"92"	"98"
"environment_ecology"	"VENEZUELA"	"5566"	"7"	"49.26"	"97"	"84"	"3"
"environment_ecology"	"GEORGIA"	"5463"	"5"	"22.76"	"98"	"89"	"56"
"environment_ecology"	""	"0"	"0"	"0"	"99"	"99"	"99"
"geosciences"	"USA"	"12839861"	"12722"	"30.835906"	"1"	"1"	"13"
"geosciences"	"CHINA MAINLAND"	"8302420"	"7381"	"17.910621"	"2"	"2"	"47"
"geosciences"	"FRANCE"	"4281798"	"3510"	"25.72831"	"3"	"3"	"24"
"geosciences"	"ENGLAND"	"2645050"	"2683"	"32.071556"	"4"	"4"	"8"
"geosciences"	"GERMANY (FED REP GER)"	"2631295"	"2491"	"26.940333"	"5"	"5"	"21"
"geosciences"	"AUSTRALIA"	"1357379"	"1243"	"30.661"	"6"	"6"	"14"
"geosciences"	"CANADA"	"1157295"	"1001"	"26.716047"	"7"	"7"	"23"
"geosciences"	"ITALY"	"1016610"	"688"	"22.666078"	"8"	"9"	"31"
"geosciences"	"SWITZERLAND"	"991642"	"998"	"30.941429"	"9"	"8"	"12"
"geosciences"	"JAPAN"	"803203"	"587"	"20.949"	"10"	"12"	"35"
"geosciences"	"N/A"	"753901"	"607"	"48.503333"	"11"	"11"	"2"
"geosciences"	"SPAIN"	"706818"	"532"	"21.91625"	"12"	"13"	"32"
"geosciences"	"NETHERLANDS"	"599502"	"650"	"31.227857"	"13"	"10"	"11"
"geosciences"	"INDIA"	"533727"	"248"	"14.011923"	"14"	"18"	"60"
"geosciences"	"NORWAY"	"436362"	"382"	"29.914375"	"15"	"14"	"16"
"geosciences"	"RUSSIA"	"405405"	"157"	"9.126111"	"16"	"24"	"70"
"geosciences"	"SWEDEN"	"329546"	"324"	"27.680833"	"17"	"16"	"19"
"geosciences"	"BELGIUM"	"293492"	"351"	"36.544167"	"18"	"15"	"5"
"geosciences"	"AUSTRIA"	"250937"	"258"	"31.489"	"19"	"17"	"10"
"geosciences"	"BRAZIL"	"233359"	"112"	"15.839375"	"20"	"27"	"54"
"geosciences"	"SOUTH KOREA"	"219059"	"200"	"18.572941"	"21"	"20"	"44"
"geosciences"	"DENMARK"	"211820"	"213"	"27.47"	"22"	"19"	"20"
"geosciences"	"SCOTLAND"	"211366"	"180"	"30.06"	"23"	"23"	"15"
"geosciences"	"FINLAND"	"201125"	"195"	"28.435556"	"24"	"21"	"18"
"geosciences"	"NEW ZEALAND"	"189712"	"157"	"23.715"	"25"	"24"	"29"
"geosciences"	"HONG KONG"	"184924"	"188"	"24.715"	"26"	"22"	"27"
"geosciences"	"CZECH REPUBLIC"	"143153"	"110"	"21.475714"	"27"	"28"	"33"
"geosciences"	"IRAN"	"137242"	"84"	"16.294444"	"28"	"31"	"50"
"geosciences"	"POLAND"	"134210"	"64"	"14.01"	"29"	"34"	"61"
"geosciences"	"ARGENTINA"	"125260"	"38"	"12.58"	"30"	"42"	"63"
"geosciences"	"SOUTH AFRICA"	"118791"	"61"	"18.787143"	"31"	"35"	"43"
"geosciences"	"PORTUGAL"	"118354"	"87"	"20.968571"	"32"	"30"	"34"
"geosciences"	"GREECE"	"111302"	"72"	"24.74625"	"33"	"32"	"26"
"geosciences"	"WALES"	"108456"	"116"	"31.914"	"34"	"26"	"9"
"geosciences"	"TAIWAN"	"96342"	"45"	"15.3725"	"35"	"39"	"57"
"geosciences"	"SAUDI ARABIA"	"89382"	"89"	"18.12"	"36"	"29"	"45"
"geosciences"	"ISRAEL"	"87045"	"61"	"19.445"	"37"	"35"	"40"
"geosciences"	"CHILE"	"85499"	"51"	"20.37"	"38"	"37"	"36"
"geosciences"	"EGYPT"	"69159"	"30"	"11.53"	"39"	"44"	"67"
"geosciences"	"SINGAPORE"	"65182"	"72"	"24.245"	"40"	"32"	"28"
"geosciences"	"IRELAND"	"60270"	"49"	"26.884"	"41"	"38"	"22"
"geosciences"	"TURKIYE"	"53799"	"40"	"15.482"	"42"	"41"	"56"
"geosciences"	"MEXICO"	"51626"	"22"	"12.41"	"43"	"48"	"64"
"geosciences"	"MALAYSIA"	"50306"	"36"	"20.132"	"44"	"43"	"38"
"geosciences"	"HUNGARY"	"44050"	"23"	"16.88"	"45"	"47"	"48"
"geosciences"	"ICELAND"	"36478"	"43"	"29.16"	"46"	"40"	"17"
"geosciences"	"VIETNAM"	"32215"	"25"	"32.84"	"47"	"45"	"6"
"geosciences"	"ROMANIA"	"22552"	"19"	"19.8"	"48"	"49"	"39"
"geosciences"	"ESTONIA"	"21491"	"25"	"16.13"	"49"	"45"	"51"
"geosciences"	"UKRAINE"	"18407"	"13"	"14.505"	"50"	"50"	"58"
"geosciences"	"NORTHERN IRELAND"	"16828"	"9"	"38.25"	"51"	"52"	"4"
"geosciences"	"SLOVAKIA"	"16145"	"6"	"11.38"	"52"	"61"	"68"
"geosciences"	"PHILIPPINES"	"14317"	"6"	"20.34"	"53"	"61"	"37"
"geosciences"	"INDONESIA"	"13521"	"6"	"11.58"	"54"	"61"	"66"
"geosciences"	"UNITED ARAB EMIRATES"	"11906"	"11"	"18.09"	"55"	"51"	"46"
"geosciences"	"CROATIA"	"11061"	"8"	"14.44"	"56"	"54"	"59"
"geosciences"	"SERBIA"	"11029"	"8"	"13.87"	"57"	"54"	"62"
"geosciences"	"COLOMBIA"	"9385"	"9"	"15.96"	"58"	"52"	"52"
"geosciences"	"ETHIOPIA"	"8963"	"4"	"15.92"	"59"	"66"	"53"
"geosciences"	"PAKISTAN"	"8680"	"4"	"18.91"	"60"	"66"	"42"
"geosciences"	"MOROCCO"	"7975"	"5"	"16.65"	"61"	"64"	"49"
"geosciences"	"BERMUDA"	"7955"	"8"	"69.17"	"62"	"54"	"1"
"geosciences"	"NEPAL"	"7737"	"7"	"19.1"	"63"	"58"	"41"
"geosciences"	"SLOVENIA"	"7463"	"5"	"15.55"	"64"	"64"	"55"
"geosciences"	"PANAMA"	"7321"	"8"	"25.69"	"65"	"54"	"25"
"geosciences"	"CYPRUS"	"7191"	"1"	"44.66"	"66"	"69"	"3"
"geosciences"	"BULGARIA"	"6855"	"3"	"10.97"	"67"	"68"	"69"
"geosciences"	"MACAU"	"6815"	"7"	"22.95"	"68"	"58"	"30"
"geosciences"	"LUXEMBOURG"	"6298"	"7"	"32.46"	"69"	"58"	"7"
"geosciences"	"CAMEROON"	"6212"	"0"	"11.77"	"70"	"70"	"65"
"geosciences"	""	"0"	"0"	"0"	"71"	"70"	"71"
"immunology"	"USA"	"11398342"	"8179"	"34.96592"	"1"	"1"	"22"
"immunology"	"FRANCE"	"2536295"	"1671"	"29.917927"	"2"	"2"	"37"
"immunology"	"ENGLAND"	"2028716"	"1435"	"36.571475"	"3"	"3"	"17"
"immunology"	"GERMANY (FED REP GER)"	"1851118"	"1365"	"35.483077"	"4"	"4"	"20"
"immunology"	"CHINA MAINLAND"	"1681473"	"1050"	"24.726667"	"5"	"5"	"53"
"immunology"	"AUSTRALIA"	"1207756"	"790"	"35.68807"	"6"	"6"	"19"
"immunology"	"ITALY"	"995458"	"646"	"33.378689"	"7"	"8"	"26"
"immunology"	"NETHERLANDS"	"922816"	"574"	"38.498182"	"8"	"10"	"13"
"immunology"	"SPAIN"	"883793"	"672"	"29.7336"	"9"	"7"	"38"
"immunology"	"N/A"	"867937"	"511"	"37.495313"	"10"	"11"	"14"
"immunology"	"SWITZERLAND"	"801044"	"579"	"39.586522"	"11"	"9"	"10"
"immunology"	"CANADA"	"714332"	"497"	"29.304167"	"12"	"12"	"41"
"immunology"	"JAPAN"	"461678"	"281"	"28.688621"	"13"	"13"	"45"
"immunology"	"BELGIUM"	"364098"	"279"	"34.619333"	"14"	"14"	"23"
"immunology"	"SWEDEN"	"361255"	"216"	"27.497692"	"15"	"17"	"48"
"immunology"	"DENMARK"	"277327"	"229"	"30.364444"	"16"	"16"	"33"
"immunology"	"ISRAEL"	"275547"	"253"	"32.915714"	"17"	"15"	"27"
"immunology"	"SOUTH AFRICA"	"248670"	"145"	"24.004"	"18"	"19"	"56"
"immunology"	"BRAZIL"	"245649"	"132"	"20.920833"	"19"	"20"	"61"
"immunology"	"SOUTH KOREA"	"234107"	"102"	"19.841905"	"20"	"21"	"64"
"immunology"	"SINGAPORE"	"206129"	"184"	"45.966667"	"21"	"18"	"5"
"immunology"	"AUSTRIA"	"133960"	"102"	"37.01125"	"22"	"21"	"16"
"immunology"	"TAIWAN"	"133163"	"48"	"18.192727"	"23"	"34"	"69"
"immunology"	"SCOTLAND"	"131547"	"93"	"39.578"	"24"	"23"	"11"
"immunology"	"IRAN"	"120532"	"74"	"21.541"	"25"	"27"	"58"
"immunology"	"NORWAY"	"108504"	"59"	"28.994286"	"26"	"32"	"44"
"immunology"	"POLAND"	"105878"	"72"	"26.731"	"27"	"28"	"50"
"immunology"	"INDIA"	"100089"	"65"	"30.254444"	"28"	"29"	"35"
"immunology"	"FINLAND"	"97330"	"80"	"30.32"	"29"	"24"	"34"
"immunology"	"IRELAND"	"84993"	"79"	"45.102"	"30"	"25"	"6"
"immunology"	"THAILAND"	"83474"	"48"	"18.841667"	"31"	"34"	"67"
"immunology"	"GREECE"	"77249"	"79"	"33.592"	"32"	"25"	"25"
"immunology"	"HONG KONG"	"76771"	"61"	"32.4"	"33"	"31"	"30"
"immunology"	"EGYPT"	"76057"	"45"	"24.4525"	"34"	"36"	"54"
"immunology"	"PORTUGAL"	"69386"	"65"	"30.975"	"35"	"29"	"31"
"immunology"	"SAUDI ARABIA"	"67349"	"34"	"27.12"	"36"	"38"	"49"
"immunology"	"CZECH REPUBLIC"	"52032"	"45"	"29.0325"	"37"	"36"	"42"
"immunology"	"ETHIOPIA"	"49796"	"56"	"37.106667"	"38"	"33"	"15"
"immunology"	"ARGENTINA"	"43531"	"18"	"20.43"	"39"	"45"	"62"
"immunology"	"MEXICO"	"40128"	"14"	"17.634"	"40"	"47"	"71"
"immunology"	"QATAR"	"38933"	"30"	"34.566"	"41"	"39"	"24"
"immunology"	"WALES"	"35812"	"19"	"42.89"	"42"	"44"	"8"
"immunology"	"RUSSIA"	"32328"	"24"	"28.996667"	"43"	"42"	"43"
"immunology"	"TURKIYE"	"32298"	"25"	"28.66"	"44"	"41"	"46"
"immunology"	"COLOMBIA"	"30150"	"30"	"44.58"	"45"	"39"	"7"
"immunology"	"NEW ZEALAND"	"29645"	"20"	"29.69"	"46"	"43"	"39"
"immunology"	"KENYA"	"28543"	"14"	"16.945"	"47"	"47"	"73"
"immunology"	"CHILE"	"21436"	"7"	"19.08"	"48"	"63"	"66"
"immunology"	"UGANDA"	"21364"	"6"	"15.06"	"49"	"66"	"74"
"immunology"	"HUNGARY"	"16768"	"10"	"26.17"	"50"	"55"	"51"
"immunology"	"PHILIPPINES"	"16254"	"14"	"30.41"	"51"	"47"	"32"
"immunology"	"MALAWI"	"15885"	"2"	"20.925"	"52"	"74"	"60"
"immunology"	"GHANA"	"14875"	"9"	"18.085"	"53"	"60"	"70"
"immunology"	"SERBIA"	"13554"	"13"	"29.59"	"54"	"50"	"40"
"immunology"	"CROATIA"	"13475"	"13"	"32.655"	"55"	"50"	"29"
"immunology"	"TANZANIA"	"13463"	"10"	"24.38"	"56"	"55"	"55"
"immunology"	"BANGLADESH"	"12977"	"5"	"20.15"	"57"	"67"	"63"
"immunology"	"VIETNAM"	"11799"	"17"	"54.555"	"58"	"46"	"3"
"immunology"	"PAKISTAN"	"11542"	"13"	"32.79"	"59"	"50"	"28"
"immunology"	"ROMANIA"	"11140"	"12"	"66.31"	"60"	"53"	"1"
"immunology"	"LEBANON"	"10941"	"10"	"25.99"	"61"	"55"	"52"
"immunology"	"LUXEMBOURG"	"10908"	"11"	"38.68"	"62"	"54"	"12"
"immunology"	"MALAYSIA"	"10614"	"5"	"21.14"	"63"	"67"	"59"
"immunology"	"ESTONIA"	"9706"	"10"	"53.33"	"64"	"55"	"4"
"immunology"	"ZAMBIA"	"8649"	"4"	"19.09"	"65"	"69"	"65"
"immunology"	"PERU"	"8422"	"3"	"18.59"	"66"	"71"	"68"
"immunology"	"NORTHERN IRELAND"	"8063"	"3"	"27.9"	"67"	"71"	"47"
"immunology"	"KUWAIT"	"7839"	"9"	"36.46"	"68"	"60"	"18"
"immunology"	"SLOVENIA"	"7438"	"7"	"22.4"	"69"	"63"	"57"
"immunology"	"ZIMBABWE"	"7162"	"0"	"14.98"	"70"	"75"	"75"
"immunology"	"MOZAMBIQUE"	"7056"	"7"	"30.03"	"71"	"63"	"36"
"immunology"	"MOROCCO"	"7026"	"10"	"40.15"	"72"	"55"	"9"
"immunology"	"TUNISIA"	"6594"	"3"	"17.35"	"73"	"71"	"72"
"immunology"	"LITHUANIA"	"6551"	"4"	"35.03"	"74"	"69"	"21"
"immunology"	"NIGERIA"	"6240"	"9"	"57.25"	"75"	"60"	"2"
"immunology"	""	"0"	"0"	"0"	"76"	"75"	"76"
"materials_science"	"CHINA MAINLAND"	"32354021"	"21769"	"26.398427"	"1"	"1"	"25"
"materials_science"	"USA"	"16542105"	"9966"	"40.866074"	"2"	"2"	"4"
"materials_science"	"SOUTH KOREA"	"3677061"	"1576"	"24.184571"	"3"	"3"	"29"
"materials_science"	"GERMANY (FED REP GER)"	"3080498"	"1343"	"27.725735"	"4"	"5"	"23"
"materials_science"	"FRANCE"	"2917743"	"920"	"23.89209"	"5"	"8"	"30"
"materials_science"	"INDIA"	"2600875"	"551"	"18.011591"	"6"	"13"	"50"
"materials_science"	"AUSTRALIA"	"2014464"	"1450"	"42.170333"	"7"	"4"	"3"
"materials_science"	"ENGLAND"	"1972471"	"1009"	"30.311765"	"8"	"7"	"17"
"materials_science"	"JAPAN"	"1613687"	"687"	"22.527436"	"9"	"10"	"38"
"materials_science"	"SINGAPORE"	"1390472"	"1103"	"53.311111"	"10"	"6"	"1"
"materials_science"	"SPAIN"	"1344723"	"553"	"28.854565"	"11"	"12"	"18"
"materials_science"	"ITALY"	"1151979"	"322"	"25.213333"	"12"	"17"	"26"
"materials_science"	"SWITZERLAND"	"1088963"	"637"	"35.593"	"13"	"11"	"9"
"materials_science"	"HONG KONG"	"1029998"	"881"	"47.771429"	"14"	"9"	"2"
"materials_science"	"CANADA"	"1021466"	"518"	"28.681724"	"15"	"15"	"20"
"materials_science"	"N/A"	"850183"	"363"	"32.294667"	"16"	"16"	"13"
"materials_science"	"IRAN"	"841188"	"179"	"22.879355"	"17"	"22"	"35"
"materials_science"	"SAUDI ARABIA"	"826697"	"524"	"21.004737"	"18"	"14"	"40"
"materials_science"	"TAIWAN"	"763711"	"278"	"20.775556"	"19"	"18"	"42"
"materials_science"	"RUSSIA"	"660676"	"154"	"15.872222"	"20"	"23"	"56"
"materials_science"	"EGYPT"	"643893"	"186"	"20.3325"	"21"	"21"	"45"
"materials_science"	"NETHERLANDS"	"514628"	"227"	"34.896875"	"22"	"20"	"10"
"materials_science"	"SWEDEN"	"465578"	"232"	"28.816"	"23"	"19"	"19"
"materials_science"	"POLAND"	"435807"	"104"	"15.219"	"24"	"26"	"58"
"materials_science"	"BELGIUM"	"365132"	"132"	"30.604167"	"25"	"24"	"15"
"materials_science"	"PORTUGAL"	"302298"	"85"	"24.586667"	"26"	"28"	"28"
"materials_science"	"MALAYSIA"	"296394"	"56"	"20.948"	"27"	"36"	"41"
"materials_science"	"BRAZIL"	"269141"	"42"	"14.92"	"28"	"39"	"59"
"materials_science"	"CZECH REPUBLIC"	"256820"	"72"	"17.652"	"29"	"31"	"53"
"materials_science"	"TURKIYE"	"227162"	"52"	"16.698889"	"30"	"38"	"54"
"materials_science"	"PAKISTAN"	"224303"	"96"	"19.751538"	"31"	"27"	"47"
"materials_science"	"ISRAEL"	"197943"	"108"	"33.111667"	"32"	"25"	"12"
"materials_science"	"AUSTRIA"	"194042"	"66"	"22.691429"	"33"	"34"	"36"
"materials_science"	"FINLAND"	"188573"	"82"	"23.74"	"34"	"30"	"31"
"materials_science"	"DENMARK"	"182773"	"83"	"35.685"	"35"	"29"	"8"
"materials_science"	"IRELAND"	"133708"	"57"	"31.558333"	"36"	"35"	"14"
"materials_science"	"THAILAND"	"130181"	"35"	"17.674"	"37"	"41"	"52"
"materials_science"	"SCOTLAND"	"123355"	"56"	"28.242"	"38"	"36"	"22"
"materials_science"	"SLOVENIA"	"100668"	"25"	"17.824"	"39"	"47"	"51"
"materials_science"	"MEXICO"	"98245"	"16"	"14.126667"	"40"	"52"	"62"
"materials_science"	"NORWAY"	"97123"	"28"	"23.3"	"41"	"42"	"34"
"materials_science"	"QATAR"	"95795"	"39"	"39.0225"	"42"	"40"	"5"
"materials_science"	"VIETNAM"	"95319"	"27"	"18.588"	"43"	"43"	"49"
"materials_science"	"SOUTH AFRICA"	"88586"	"27"	"22.53"	"44"	"43"	"37"
"materials_science"	"GREECE"	"87017"	"19"	"21.767143"	"45"	"49"	"39"
"materials_science"	"NEW ZEALAND"	"83187"	"67"	"33.935"	"46"	"33"	"11"
"materials_science"	"MACAU"	"81409"	"71"	"30.38"	"47"	"32"	"16"
"materials_science"	"ROMANIA"	"81149"	"14"	"12.631667"	"48"	"54"	"66"
"materials_science"	"TUNISIA"	"72451"	"2"	"14.788"	"49"	"67"	"61"
"materials_science"	"UKRAINE"	"70919"	"12"	"8.38"	"50"	"55"	"70"
"materials_science"	"UNITED ARAB EMIRATES"	"69600"	"27"	"26.8675"	"51"	"43"	"24"
"materials_science"	"WALES"	"57321"	"18"	"28.355"	"52"	"50"	"21"
"materials_science"	"HUNGARY"	"53678"	"20"	"20.355"	"53"	"48"	"44"
"materials_science"	"NORTHERN IRELAND"	"50120"	"27"	"37.06"	"54"	"43"	"6"
"materials_science"	"SLOVAKIA"	"33540"	"5"	"12.88"	"55"	"61"	"64"
"materials_science"	"ESTONIA"	"32230"	"6"	"19.516667"	"56"	"59"	"48"
"materials_science"	"ARGENTINA"	"31727"	"4"	"13.35"	"57"	"62"	"63"
"materials_science"	"BELARUS"	"30141"	"16"	"23.335"	"58"	"52"	"33"
"materials_science"	"SERBIA"	"29381"	"1"	"12.7"	"59"	"69"	"65"
"materials_science"	"LITHUANIA"	"25076"	"10"	"15.49"	"60"	"56"	"57"
"materials_science"	"LUXEMBOURG"	"22470"	"18"	"23.55"	"61"	"50"	"32"
"materials_science"	"CHILE"	"12046"	"7"	"20.52"	"62"	"58"	"43"
"materials_science"	"MOROCCO"	"12026"	"3"	"16.16"	"63"	"64"	"55"
"materials_science"	"BULGARIA"	"11768"	"3"	"11.58"	"64"	"64"	"68"
"materials_science"	"ALGERIA"	"10646"	"8"	"25.17"	"65"	"57"	"27"
"materials_science"	"KAZAKHSTAN"	"10052"	"4"	"20.27"	"66"	"62"	"46"
"materials_science"	"CROATIA"	"9986"	"0"	"10.02"	"67"	"70"	"69"
"materials_science"	"INDONESIA"	"9513"	"3"	"14.89"	"68"	"64"	"60"
"materials_science"	"IRAQ"	"9451"	"6"	"37.06"	"69"	"59"	"6"
"materials_science"	"LATVIA"	"8639"	"2"	"11.74"	"70"	"67"	"67"
"materials_science"	""	"0"	"0"	"0"	"71"	"70"	"71"
"mathematics"	"USA"	"1087181"	"1993"	"9.397667"	"1"	"1"	"11"
"mathematics"	"CHINA MAINLAND"	"674393"	"1759"	"8.531277"	"2"	"2"	"16"
"mathematics"	"FRANCE"	"444983"	"440"	"7.263889"	"3"	"3"	"22"
"mathematics"	"ENGLAND"	"136184"	"257"	"8.864286"	"4"	"6"	"14"
"mathematics"	"SWITZERLAND"	"99884"	"139"	"12.6775"	"5"	"9"	"5"
"mathematics"	"GERMANY (FED REP GER)"	"92210"	"188"	"9.975"	"6"	"8"	"10"
"mathematics"	"SAUDI ARABIA"	"91619"	"341"	"10.09"	"7"	"4"	"9"
"mathematics"	"RUSSIA"	"67580"	"22"	"3.7775"	"8"	"22"	"34"
"mathematics"	"ITALY"	"66894"	"97"	"7.923333"	"9"	"12"	"19"
"mathematics"	"TAIWAN"	"65933"	"313"	"12.63"	"10"	"5"	"6"
"mathematics"	"N/A"	"64307"	"47"	"5.9975"	"11"	"16"	"27"
"mathematics"	"CANADA"	"59789"	"75"	"8.884"	"12"	"14"	"13"
"mathematics"	"EGYPT"	"56036"	"234"	"8.575"	"13"	"7"	"15"
"mathematics"	"HONG KONG"	"46272"	"100"	"11.545"	"14"	"10"	"7"
"mathematics"	"INDIA"	"40562"	"73"	"5.775"	"15"	"15"	"30"
"mathematics"	"ROMANIA"	"25885"	"97"	"15.745"	"16"	"12"	"4"
"mathematics"	"TURKIYE"	"21682"	"98"	"22.06"	"17"	"11"	"3"
"mathematics"	"JAPAN"	"20166"	"20"	"5.425"	"18"	"24"	"32"
"mathematics"	"SPAIN"	"18355"	"22"	"6.07"	"19"	"22"	"26"
"mathematics"	"IRAN"	"16822"	"45"	"7.36"	"20"	"17"	"21"
"mathematics"	"AUSTRIA"	"15698"	"23"	"6.38"	"21"	"20"	"25"
"mathematics"	"BRAZIL"	"13682"	"5"	"4.99"	"22"	"31"	"33"
"mathematics"	"SINGAPORE"	"12973"	"20"	"8.17"	"23"	"24"	"18"
"mathematics"	"PAKISTAN"	"12709"	"35"	"8.47"	"24"	"18"	"17"
"mathematics"	"SCOTLAND"	"12389"	"29"	"9.04"	"25"	"19"	"12"
"mathematics"	"VIETNAM"	"11303"	"23"	"10.59"	"26"	"20"	"8"
"mathematics"	"AUSTRALIA"	"11274"	"14"	"7.41"	"27"	"29"	"20"
"mathematics"	"NORWAY"	"11091"	"3"	"23.95"	"28"	"33"	"2"
"mathematics"	"DENMARK"	"10640"	"4"	"29.47"	"29"	"32"	"1"
"mathematics"	"SOUTH KOREA"	"10292"	"8"	"5.97"	"30"	"30"	"28"
"mathematics"	"BELGIUM"	"10002"	"15"	"6.8"	"31"	"27"	"23"
"mathematics"	"POLAND"	"10000"	"15"	"5.9"	"32"	"27"	"29"
"mathematics"	"ISRAEL"	"9711"	"18"	"6.78"	"33"	"26"	"24"
"mathematics"	"CZECH REPUBLIC"	"9135"	"2"	"5.55"	"34"	"34"	"31"
"microbiology"	"USA"	"3962986"	"3103"	"35.813704"	"1"	"1"	"8"
"microbiology"	"FRANCE"	"1025246"	"554"	"26.489333"	"2"	"3"	"20"
"microbiology"	"CHINA MAINLAND"	"985757"	"793"	"23.82"	"3"	"2"	"23"
"microbiology"	"ENGLAND"	"549063"	"419"	"32.588333"	"4"	"4"	"10"
"microbiology"	"GERMANY (FED REP GER)"	"444378"	"285"	"28.641818"	"5"	"5"	"16"
"microbiology"	"NETHERLANDS"	"307665"	"258"	"38.263333"	"6"	"6"	"4"
"microbiology"	"N/A"	"273317"	"169"	"27.036667"	"7"	"9"	"18"
"microbiology"	"AUSTRALIA"	"219148"	"170"	"31.936"	"8"	"8"	"12"
"microbiology"	"SWITZERLAND"	"202016"	"172"	"32.786667"	"9"	"7"	"9"
"microbiology"	"CANADA"	"156848"	"122"	"31.67"	"10"	"10"	"14"
"microbiology"	"DENMARK"	"123407"	"115"	"32.52"	"11"	"11"	"11"
"microbiology"	"SPAIN"	"97749"	"63"	"26.6"	"12"	"13"	"19"
"microbiology"	"BELGIUM"	"88393"	"66"	"31.715"	"13"	"12"	"13"
"microbiology"	"SCOTLAND"	"86636"	"62"	"35.99"	"14"	"14"	"7"
"microbiology"	"BRAZIL"	"86628"	"36"	"15.495"	"15"	"20"	"28"
"microbiology"	"SINGAPORE"	"61130"	"55"	"36.62"	"16"	"15"	"6"
"microbiology"	"EGYPT"	"56639"	"39"	"15.48"	"17"	"19"	"29"
"microbiology"	"SWEDEN"	"52687"	"54"	"36.755"	"18"	"16"	"5"
"microbiology"	"JAPAN"	"51884"	"29"	"19.195"	"19"	"22"	"26"
"microbiology"	"HONG KONG"	"47052"	"44"	"49.01"	"20"	"17"	"1"
"microbiology"	"FINLAND"	"37649"	"34"	"30.05"	"21"	"21"	"15"
"microbiology"	"SOUTH KOREA"	"35021"	"17"	"26.02"	"22"	"25"	"21"
"microbiology"	"CZECH REPUBLIC"	"33833"	"12"	"19.43"	"23"	"28"	"25"
"microbiology"	"RUSSIA"	"32655"	"9"	"11.8"	"24"	"30"	"32"
"microbiology"	"IRELAND"	"30951"	"42"	"47.62"	"25"	"18"	"2"
"microbiology"	"ARGENTINA"	"29588"	"14"	"14.08"	"26"	"27"	"30"
"microbiology"	"ITALY"	"25673"	"19"	"25.52"	"27"	"24"	"22"
"microbiology"	"AUSTRIA"	"25408"	"24"	"38.38"	"28"	"23"	"3"
"microbiology"	"THAILAND"	"25009"	"11"	"21.5"	"29"	"29"	"24"
"microbiology"	"MEXICO"	"24641"	"6"	"13.93"	"30"	"32"	"31"
"microbiology"	"INDIA"	"24455"	"7"	"18.87"	"31"	"31"	"27"
"microbiology"	"ISRAEL"	"22693"	"16"	"28.05"	"32"	"26"	"17"
"molecular_biology_genetics"	"USA"	"33642673"	"20825"	"70.317362"	"1"	"1"	"15"
"molecular_biology_genetics"	"CHINA MAINLAND"	"6896738"	"3318"	"31.064435"	"2"	"2"	"49"
"molecular_biology_genetics"	"GERMANY (FED REP GER)"	"5146315"	"3170"	"63.589714"	"3"	"4"	"23"
"molecular_biology_genetics"	"ENGLAND"	"5082185"	"3249"	"76.560545"	"4"	"3"	"10"
"molecular_biology_genetics"	"FRANCE"	"5004340"	"2028"	"48.399118"	"5"	"5"	"36"
"molecular_biology_genetics"	"NETHERLANDS"	"2146912"	"1370"	"70.282727"	"6"	"6"	"16"
"molecular_biology_genetics"	"SPAIN"	"2073007"	"1105"	"62.169804"	"7"	"8"	"26"
"molecular_biology_genetics"	"AUSTRALIA"	"2011305"	"1216"	"65.851905"	"8"	"7"	"20"
"molecular_biology_genetics"	"CANADA"	"1903310"	"1015"	"59.015588"	"9"	"9"	"30"
"molecular_biology_genetics"	"ITALY"	"1819929"	"855"	"63.009492"	"10"	"11"	"24"
"molecular_biology_genetics"	"SWITZERLAND"	"1478043"	"943"	"67.615263"	"11"	"10"	"19"
"molecular_biology_genetics"	"JAPAN"	"1458402"	"632"	"44.014286"	"12"	"14"	"39"
"molecular_biology_genetics"	"N/A"	"1426126"	"727"	"115.5"	"13"	"12"	"4"
"molecular_biology_genetics"	"SWEDEN"	"929860"	"634"	"59.848333"	"14"	"13"	"29"
"molecular_biology_genetics"	"DENMARK"	"793238"	"541"	"78.695714"	"15"	"15"	"9"
"molecular_biology_genetics"	"SOUTH KOREA"	"766518"	"349"	"43.925185"	"16"	"20"	"40"
"molecular_biology_genetics"	"FINLAND"	"641955"	"440"	"96.153636"	"17"	"16"	"7"
"molecular_biology_genetics"	"AUSTRIA"	"631844"	"307"	"74.312143"	"18"	"21"	"11"
"molecular_biology_genetics"	"BELGIUM"	"630115"	"393"	"62.709167"	"19"	"17"	"25"
"molecular_biology_genetics"	"ISRAEL"	"545565"	"354"	"56.78"	"20"	"19"	"32"
"molecular_biology_genetics"	"SCOTLAND"	"531007"	"363"	"71.261429"	"21"	"18"	"13"
"molecular_biology_genetics"	"SINGAPORE"	"476920"	"299"	"68.8925"	"22"	"22"	"17"
"molecular_biology_genetics"	"TAIWAN"	"397577"	"162"	"32.04"	"23"	"24"	"46"
"molecular_biology_genetics"	"NORWAY"	"294838"	"207"	"64.168333"	"24"	"23"	"22"
